"ID","Description","NES","pvalue","qvalue","size","leadingEdge","var_name"
"UV response up","UV response up","0.7487588837440409","0.9292196007259527767985218816","0.970518249647106312494315716","84","CYB5B,GLS,GGH,MRPL23,SPR,ABCB1,PPIF,CYB5R1,MAOA,ACAA1,EPCAM,TUBA4A,EPHX1,AGO2,YKT6,DGAT1,HNRNPU,RPN1,CNP,GRPEL1,HLA-F","TP53 (Mutation, COAD)"
"G2M checkpoint","G2M checkpoint","0.7177871839974165","0.9548736462093863064382048833","0.975631768953068689853580508","86","TOP1,PDS5B,DKC1,CHMP1A,HMGB3,HMGN2,PRP4K,TRA2B,HNRNPD,LIG3,SMC1A,CUL4A,SRSF10,TOP2A,ATRX,LBR,TNPO2,RAD21,CTCF,XPO1","TP53 (Mutation, COAD)"
"Protein secretion","Protein secretion","-0.5677745421904240","1.0000000000000000000000000000","1.000000000000000000000000000","75","LMAN1,TPD52,CTSC,ANP32E,SNAP23,NAPG,VPS4B,CD63,TMX1,SEC24D,KRT18,ARFGAP3,CLTA,ADAM10,GBF1,ATP6V1H,SCAMP3,ARFIP1,SEC22B,RER1,GOLGA4,IGF2R","TP53 (Mutation, COAD)"
"IFN-gamma response","IFN-gamma response","-2.4880178128887858","0.0000000002665418452717983047","0.000000012527466727774519856","89","MX1,GBP4,IFIT1,RIGI,OAS2,HLA-DRB1,IFIT3,PLSCR1,DDX60,GZMA,UBE2L6,NAMPT,MX2,OAS3,ISG15,STAT1,WARS1,STAT3,TAPBP,IFI35,FAS,PARP14,IRF9,EIF2AK2,TAP1,RNF213,TRIM14,OGFR,NMI,ISG20,TOR1B,CMPK2,CMTR1,LGALS3BP,PSME2,ICAM1,CD38,PARP12,PTPN1,CFH,BST2,CASP1","KRAS (Mutation, COAD)"
"IFN-alpha response","IFN-alpha response","-2.4297329556119438","0.0000000100063281872696117547","0.000000235148712400835867138","54","MX1,GBP4,IFIT3,PLSCR1,DDX60,UBE2L6,ISG15,OAS1,WARS1,GBP2,IFI35,CD47,PARP14,IRF9,EIF2AK2,TAP1,TRIM14,OGFR,NMI,ISG20,PARP9,CMPK2,CMTR1,LGALS3BP,PSME2,CNP,PARP12,PROCR,BST2,CASP1,MOV10,ADAR,C1S","KRAS (Mutation, COAD)"
"Complement","Complement","-2.2192607914944609","0.0000000637738314542480547398","0.000000999123359449886115925","98","FCN1,S100A12,F5,S100A9,ITGAM,APOC1,GCA,CDA,C9,C4BPB,PLG,PLSCR1,F2,GZMA,EHD1,C1QA,CLU,C1QC,FN1,DOCK10,CP,KLKB1,FCER1G,CSRP1,LIPA,COL4A2,ERAP2,PLEK,CASP10,LYN,CFH,CASP1,VCPIP1,GNAI2,CD55,C1S,PDP1,C1R,S100A13","KRAS (Mutation, COAD)"
"Allograft rejection","Allograft rejection","-1.9729575953490928","0.0000402307843575107305575389","0.000472711716200751056946028","68","MMP9,ELANE,NCF4,ITGB2,F2,CFP,GZMA,HLA-E,TAP2,STAT1,WARS1,TAPBP,GBP2,CD47,FAS,TAP1,ITGAL,FYB1,GALNT1,ICAM1,TRAF2,PTPRC,LYN,PRKCB,IL18,FLNA","KRAS (Mutation, COAD)"
"Peroxisome","Peroxisome","1.9900921519231742","0.0000740683486998955603435035","0.000696242477779018299754998","56","FABP6,EHHADH,ECH1,ABCB1,HSD17B4,FIS1,UGT2B17,GNPAT,MVP,ACAA1,ACSL5,GSTK1,CRAT,ECI2,MLYCD,TSPO,ALDH9A1,ACOX1,EPHX2,SCP2,ABCD3,SLC35B2,ALDH1A1,PRDX5","KRAS (Mutation, COAD)"
"Fatty acid metabolism","Fatty acid metabolism","1.7685148782371183","0.0002079540105697938955596482","0.001628973082796718839515560","114","HMGCS2,EHHADH,ECH1,HSD17B10,HSD17B4,ALDH3A2,ECHS1,HSPH1,HSD17B7,HADH,SUCLA2,MIF,NSDHL,SUCLG1,MDH2,BCKDHB,ACAA1,ACSL5,HADHB,CRAT,MCEE,MGLL,HSDL2,GCDH,ECI2,ACAA2,BPHL,MIX23,MLYCD,ERP29,ACADVL,ALDH9A1,ACOX1,ACO2,SUCLG2,ACADS,HIBCH,OSTC,ACAT2,ALDH1A1,PCBD1,DLST,ACADM,PRDX6,IDH1,PDHB,RAP1GDS1,PDHA1","KRAS (Mutation, COAD)"
"TNF-alpha signaling via NF-kB","TNF-alpha signaling via NF-kB","-2.0181226986690524","0.0005977482623953958270138220","0.004013452618940514977918799","31","TNC,PTX3,RIGI,SDC4,DNAJB4,NAMPT,EHD1,TAP1,NFKB2,SERPINB8,EIF1,ICAM1,PLEK","KRAS (Mutation, COAD)"
"Coagulation","Coagulation","-1.7363664549190063","0.0033585071776228376042028323","0.019731229668534171900473595","73","FGA,MMP9,PROS1,APOC1,C8A,C9,F9,PLG,F2,CPN1,CPB2,C8B,PECAM1,ANXA1,C1QA,CLU,C8G,FN1,VWF,KLKB1,HTRA1,CSRP1","KRAS (Mutation, COAD)"
"E2F targets","E2F targets","-1.5996991392153415","0.0043631976082814617409755265","0.022785587509914301262980985","103","MCM6,MCM3,MCM7,MCM5,MCM4,MCM2,SMC4,POLD2,NCAPD2,ANP32E,NASP,MKI67,RFC2,HMGB2,RFC1,PSIP1,H2AX,CSE1L,MAD2L1,UBR7,CDKN1B,CDK1,PCNA,RFC3,LYAR,TOP2A,DNMT1,DCK,LBR,SMC1A,DDX39A,SYNCRIP,CTPS1,SHMT1,SSRP1,SMC3,POLD1,PAICS,RRM2,ASF1A,NBN","KRAS (Mutation, COAD)"
"Estrogen response early","Estrogen response early","1.5057677708953743","0.0186807510506188448329289997","0.079817754489007783358367476","65","KRT18,KRT8,FHL2,SLC2A1,TFF3,TUBB2B,CALB2,ABLIM1,CXCL12,THSD4,WFS1,CANT1,FLNB,NADSYN1,BLVRB,FDFT1,KRT19,CA12,DYNLT3,ARL3","KRAS (Mutation, COAD)"
"G2M checkpoint","G2M checkpoint","-1.4437838403916470","0.0255465624006231788178933328","0.100057369402440782257812657","86","MCM6,MCM3,MCM5,MCM2,SMC4,RPS6KA5,NASP,MKI67,SAP30,SMC2,H2AX,MAD2L1,TOP1,CDKN1B,CDK1,CDC27,TOP2A,LBR,NUP50,NUMA1,YTHDC1,SMC1A,DTYMK,DDX39A,LIG3,SYNCRIP","KRAS (Mutation, COAD)"
"Inflammatory response","Inflammatory response","-1.5134784152106202","0.0288333966045937195588066970","0.104243818493531134605767363","37","CYBB,ITGA5,NAMPT,MSR1,CD82,TAPBP,EIF2AK2,SLC4A4,NMI,ICAM1,P2RX4,LYN,BST2,IL18,CD55","KRAS (Mutation, COAD)"
"Bile acid metabolism","Bile acid metabolism","1.5094315024747620","0.0316017993599878657673407645","0.106091754994244974463768472","40","AMACR,HSD17B4,GNPAT,SULT1B1,LIPE,ACSL5,GSTK1,MLYCD,FDXR,ALDH9A1,EPHX2,SCP2,ABCD3,SLC35B2,ALDH1A1,PRDX5,IDH1,SLC29A1,CROT","KRAS (Mutation, COAD)"
"Adipogenesis","Adipogenesis","1.3702361473934019","0.0396157467073683863811872641","0.124129339683087605572531231","131","ALDH2,ECH1,ETFB,FABP4,ECHS1,GHITM,MGST3,HADH,LPCAT3,GPX3,TST,SUCLG1,SQOR,MDH2,MTCH2,LIPE,AIFM1,DBT,CRAT,CS,AK2,MGLL,IMMT,ACAA2,COQ3,ESYT1,MRPL15,PTCD3,PDCD4,SAMM50,ACOX1,ACO2,EPHX2,SCP2,ACADS,HIBCH,ATP5PO","KRAS (Mutation, COAD)"
"Cholesterol homeostasis","Cholesterol homeostasis","1.4769909401229180","0.0440783011398538787650736026","0.129480009598320761066148066","38","ECH1,HSD17B7,ALCAM,ETHE1,CD9,ACTG1,NSDHL,PDK3,MVK,LGALS3,S100A11,FDFT1,LSS,ACAT2","KRAS (Mutation, COAD)"
"Reactive oxygen species pathway","Reactive oxygen species pathway","-1.3999252362853158","0.0609243697478991583227347917","0.165630182421227206690517164","32","FTL,MPO,NDUFB4,MBP,NDUFA6,NDUFS2,LSP1,G6PD","KRAS (Mutation, COAD)"
"Oxidative phosphorylation","Oxidative phosphorylation","1.2655425910529028","0.0634328358208955250807647985","0.165630182421227206690517164","170","ATP1B1,SLC25A6,ETFA,ECH1,ETFB,OAT,HSD17B10,NNT,ECHS1,SLC25A5,PHB2,MPC1,SURF1,MGST3,VDAC1,OPA1,HADHA,SUCLA2,SLC25A3,ALDH6A1,OXA1L,SUCLG1,MDH2,VDAC2,ATP5F1E,ACAA1,HADHB,AIFM1,ISCU,ABCB7,TOMM70,MRPS12,CS,MTX2,ATP5F1D,IMMT,ACAA2,ACADVL,SLC25A20,MRPL15,LRPPRC,ATP5PF,ACO2,GLUD1,TIMM9,MAOB,TIMM10,TIMM13,ATP5PO,MRPL11,ACADSB,GOT2","KRAS (Mutation, COAD)"
"Heme metabolism","Heme metabolism","1.2890640065698122","0.0847457627118644030161931369","0.207702020202020221084637797","74","SLC2A1,HEBP1,NNT,MGST3,ALDH6A1,HBD,DMTN,PGLS,H1-0,GLRX5,SNCA,BLVRB,SLC4A1,RNF123,SPTA1,SELENBP1,ADD1,ANK1,RAD23A,PRDX2,HDGF,SPTB","KRAS (Mutation, COAD)"
"Spermatogenesis","Spermatogenesis","-1.3555134384785443","0.0916844349680170644933951962","0.207702020202020221084637797","25","NCAPH,ALOX15,RFC4,CSNK2A2,CDK1,HSPA4L,VDAC3,COIL","KRAS (Mutation, COAD)"
"Glycolysis","Glycolysis","1.2255685055766274","0.0928030303030303038713810793","0.207702020202020221084637797","108","TPI1,TFF3,TGFBI,IGFBP3,SLC25A13,FAM162A,AK3,MIF,NSDHL,GLRX,MDH2,AKR1A1,PDK3,VCAN,ERO1A,PGK1,LHPP,PGLS,PKP2,GOT1,ALDH9A1,DCN,UGP2,DSC2,ARPP19,COG2,GOT2,GFPT1,B3GNT3,GNPDA1,GALE,GALK2,IDH1,HK2,ALDH7A1,CASP6","KRAS (Mutation, COAD)"
"IL-2/STAT5 signaling","IL-2/STAT5 signaling","1.2798687544556013","0.1081593927893738094070386069","0.231067793686389494345334583","64","AMACR,IRF6,ABCB1,ALCAM,SYNGR2,CKAP4,CAPG,SERPINB6,PUS1,HOPX,HUWE1,AHCY,ANXA4,ITGA6,RHOB,DCPS,SWAP70,UMPS,HK2,FAH,PTRH2,SH3BGRL2,ECM1,SLC1A5","KRAS (Mutation, COAD)"
"IL-6/JAK2/STAT3 signaling","IL-6/JAK2/STAT3 signaling","-1.3334821178393468","0.1147186147186147198162586847","0.234424995294560539749184613","20","STAT1,STAT3,FAS,IRF9,PLA2G2A,CD38,PTPN1,CBL","KRAS (Mutation, COAD)"
"KRAS signaling up","KRAS signaling up","1.2048307672907888","0.1779026217228464323838466044","0.348392634207240925459103664","54","HKDC1,ALDH1A3,PIGR,ABCB1,USH1C,IGFBP3,GLRX,GALNT3,ERO1A,JUP","KRAS (Mutation, COAD)"
"Apical surface","Apical surface","-1.2430220537129733","0.1995798319327731218386645651","0.375053918044572220935606310","13","SLC34A3,CRYBG1,ATP8B1,LYN,APP","KRAS (Mutation, COAD)"
"Epithelial mesenchymal transition","Epithelial mesenchymal transition","1.1274265510699537","0.2074766355140186813166280899","0.375053918044572220935606310","121","ELN,FBN2,IGFBP2,FBLN5,COL11A1,SERPINE2,FGF2,TGFBI,MGP,IGFBP3,TIMP3,CAPG,CXCL12,VCAN,THBS2,ACTA2,FBN1,SNTB1,TPM4,PLOD3,ABI3BP,DAB2,EFEMP2,THY1,MFAP5,DCN,PVR,RHOB","KRAS (Mutation, COAD)"
"DNA repair","DNA repair","-1.1269926791350913","0.2165605095541401348135934768","0.376975701816466168825314753","86","CDA,RRM2B,RFC5,NT5C3A,SDCBP,RFC2,RFC4,CMPK2,ELOA,PCNA,RFC3,POLR2H,RBX1,ADA,MPG,CLP1,NME3,RALA,SSRP1,POLD1,FEN1,ALYREF,NELFB,GTF2B,STX3","KRAS (Mutation, COAD)"
"MYC targets V1","MYC targets V1","1.0776955822875955","0.2694497153700189939762310587","0.447822141560798581139124508","182","PHB1,HSPE1,PHB2,VDAC1,SLC25A3,MRPL23,NAP1L1,TOMM70,PGK1,IMPDH2,HNRNPA1,UBA2,VBP1,PRPF31,XPOT,TRIM28,PWP1,C1QBP,SSBP1,FBL,RAN,NPM1,EEF1B2,RPL22,PSMB2,MRPL9,RPL6,GOT2,PRDX4,RPS6,COX5A,HPRT1,AP3S1,RPL14,PA2G4,TUFM,CAD,NOP56,DUT,GSPT1,PRDX3,SRSF2,SRSF1,HNRNPA3,HDGF,SNRPD1,PSMA4,CNBP,NDUFAB1,ACP1,LSM7,SRPK1,CBX3,PCBP1,PABPC4,EIF3J,GLO1,RANBP1,UBE2L3,ERH,NOP16,NME1,PSMA6,ILF2,XPO1,HDAC2,RPS2,PSMA1,YWHAQ,RAD23B,RACK1,YWHAE,EIF2S2,EPRS1,ETF1,SNRPD2,SNRPG","KRAS (Mutation, COAD)"
"Protein secretion","Protein secretion","1.0987730661676598","0.2763157894736842368210716359","0.447822141560798581139124508","75","TSPAN8,KRT18,ATP1A1,M6PR,AP2B1,CTSC,VPS45,COG2,ERGIC3,OCRL,AP3S1,AP2M1,DST,CLTC,RPS6KA3,PPT1,SEC31A,TSG101,YIPF6,TMED10,AP2S1,AP3B1,TMED2,NAPG,MON2,SEC22B","KRAS (Mutation, COAD)"
"Androgen response","Androgen response","1.1014756783734587","0.2960893854748603559734476676","0.461430575035063128552792477","51","KRT8,ALDH1A3,SRP19,AZGP1,STK39,DBI,H1-0","KRAS (Mutation, COAD)"
"Hypoxia","Hypoxia","1.0914304921681941","0.3043478260869565410473569500","0.461430575035063128552792477","81","SLC2A1,TPI1,TGFBI,IGFBP3,FAM162A,MIF,GAPDH,GLRX,FBP1,PDK3,ERO1A,PGK1,HK1,DCN,UGP2,LXN,CA12,PRKCA,SELENBP1,PRDX5,BGN,SLC25A1,HK2,CSRP2,SRPX,CASP6","KRAS (Mutation, COAD)"
"Angiogenesis","Angiogenesis","-1.0669663067233595","0.3642105263157894845527096095","0.515803336259877065472778668","18","VTN,VAV2","KRAS (Mutation, COAD)"
"Myogenesis","Myogenesis","-1.0563782769908654","0.3713080168776371481342835068","0.515803336259877065472778668","77","DES,COL6A3,CLU,COL6A2,MYH11,COL15A1,LSP1,HSPB8,ACTA1,TAGLN,SMTN,COL4A2,COL1A1,GNAO1,ATP6AP1,PRNP,LDB3,MYLK,APP,PDLIM7,ITGA7,TPM2,AGL,DMD,GABARAPL2,SORBS1,PFKM","KRAS (Mutation, COAD)"
"UV response up","UV response up","-1.0485377212722307","0.3731343283582089775940460186","0.515803336259877065472778668","84","DGAT1,RAB27A,C4BPB,ARRB2,CDC34,WIZ,TAP1,RFC4,ATP6V1C1,H2AX,HSPA13,NUP58,CNP,ICAM1,NXF1,DNAJA1,POLR2H,APOM,MGAT1,LYN,POLE3,COL2A1,CDK2,PPAT,PRKACA,MARK2,FEN1,EPHX1","KRAS (Mutation, COAD)"
"KRAS signaling down","KRAS signaling down","-1.0083324208558400","0.4556962025316455555667971566","0.602564102564102643810883819","15","MX1,COPZ2,COQ8A,COL2A1,ITIH3","KRAS (Mutation, COAD)"
"P53 pathway","P53 pathway","0.9498222810152458","0.5555555555555555802271783250","0.705705705705705677033279244","74","GPX2,PRKAB1,SERPINB5,FAM162A,RPL36,TAX1BP3,ISCU","KRAS (Mutation, COAD)"
"Hedgehog signaling","Hedgehog signaling","0.8903910329738673","0.6100386100386100407533263024","0.736467236467236441299633043","12","RASA1,CRMP1,THY1,DPYSL2","KRAS (Mutation, COAD)"
"Xenobiotic metabolism","Xenobiotic metabolism","-0.9430804895273414","0.6111111111111111604543566500","0.736467236467236441299633043","90","VTN,ARG1,PROS1,CES1,CDA,PLG,ADH1C,TKFC,FAS,DDC,IGFBP4,NPC1,SSR3","KRAS (Mutation, COAD)"
"Estrogen response late","Estrogen response late","0.9240530040850291","0.6294896030245746842979315261","0.739650283553875298458990528","81","HMGCS2,ETFB,ALDH3A2,TFF3,CD9,TST,PKP3,CXCL12,WFS1,FLNB,BLVRB,FDFT1,KRT19,PDCD4,IMPA2,CA12,DYNLT3,ARL3","KRAS (Mutation, COAD)"
"Apoptosis","Apoptosis","-0.8787199735350909","0.7372881355932203728542617682","0.845183960314179416606350514","78","F2,ANXA1,CLU,RNASEL,FAS,TAP1,HMGB2,CTH,ISG20,CDKN1B,MGMT,DNAJA1,TOP2A,CD38,CAV1,APP,CASP1,RHOT2,IL18,CDK2,PTK2,RETSAT,PDGFRB","KRAS (Mutation, COAD)"
"MYC targets V2","MYC targets V2","0.7828263311189207","0.8388888888888889061590248275","0.916925064599483197191887029","45","PHB1,HSPE1,PUS1,NPM1,TBRG4,UNG,PA2G4,FARSA,NOP56,HK2,IPO4,CBX3","KRAS (Mutation, COAD)"
"Apical junction","Apical junction","0.7901390430976619","0.8872458410351201640864360343","0.933374792703150935047062831","102","EPB41L2,TGFBI,HADH,CALB2,ACTG1,RASA1,VCAN,JUP,CRAT,FBN1,CTNNA1,ACTN4,DLG1,LIMA1,MPZL1,THY1,ACTB,ITGA2,CDH11,GTF2F1,CNN2","KRAS (Mutation, COAD)"
"mTORC1 signaling","MTORC1 signaling","0.7996984824780532","0.9137614678899083076046849783","0.933625847626645577470583248","137","SLC2A1,TPI1,HSPE1,MTHFD2,CD9,PPA1,GAPDH,GLRX,SHMT2,ERO1A,M6PR,PGK1,IMMT,PHGDH,UFM1,FDXR,GOT1,CTSC,TUBA4A,IGFBP5,UNG,TBK1,ACTR3,HPRT1,GGA2,CYB5B,RPN1,IDH1,PSMA4,HK2,ACTR2,PDAP1,ATP2A2,ADD3,SLC1A5,HMBS,ARPC5L","KRAS (Mutation, COAD)"
"Mitotic spindle","Mitotic spindle","0.6968950942609570","0.9815157116451016516833760761","0.981515711645101651683376076","103","EPB41L2,RASA1,MARCKS,ACTN4,NCK2,ARHGAP4,DLG1,FLNB,ARHGDIA,LRPPRC,ABR,RAB3GAP1,TUBA4A,HDAC6,KIF15,CDC42EP4,PDLIM5,DST,CD2AP,ARHGAP5,DYNC1H1,PXN,SPTAN1,CDC42BPA,ARL8A,CAPZB,FARP1,KIF5B,CTTN","KRAS (Mutation, COAD)"
"Complement","Complement","2.5798633628309466","0.0000000000002628913517066203","0.000000000007321696360736839","98","FCN1,MMP12,FCER1G,ITGAM,S100A12,S100A9,CLU,ME1,C1QC,CD55,FN1,GZMA,C4BPB,GCA,C9,TIMP1,C1QA,ERAP2,CTSB,PLG,KLKB1,F2,C1R,TIMP2,C1S,CP,MMP14,PFN1,PLEK,CFH,GNAI2,LYN,RHOG,GRB2,PPP2CB,CTSL,LGMN,XPNPEP1,SERPING1,SERPINA1,LTA4H,DOCK10,ADAM9,LCP2,GNB4,CDA,ITIH1,HSPA5,PPP4C,WAS,PRKCD","PIK3CA (Mutation, COAD)"
"Oxidative phosphorylation","Oxidative phosphorylation","-2.3094748858378118","0.0000000000003115615472653974","0.000000000007321696360736839","170","MDH2,AIFM1,HSD17B10,COX7A2L,SUCLG1,DECR1,SUCLA2,PDHB,LRPPRC,HADHA,MRPL15,PDHA1,HADHB,TIMM13,SLC25A20,ABCB7,UQCRB,DLD,VDAC1,MGST3,PMPCA,MRPS15,MRPS22,GOT2,COX7A2,TOMM70,NDUFAB1,OPA1,COX5B,CPT1A,ETFDH,COX17,COX6C,MRPS12,UQCRC1,MRPL11,DLAT,IDH3G,OGDH,TOMM22,ACAA2,IDH3B,COX5A,ISCU,IDH2,IDH3A,ACO2,SLC25A12,IMMT,COX6B1,SLC25A5,PDP1,GLUD1,ACADM,NDUFB5,UQCRC2,UQCRFS1,CYC1,HCCS,COX7B,NDUFA8,TIMM9,COX7C,PDHX,UQCRQ,MRPS30,COX4I1,ETFA,HTRA2,SURF1,PRDX3,ETFB,GRPEL1,MTX2,VDAC3,NDUFB6,NDUFS8,TIMM50,NDUFA5,MRPL34,ACAA1,UQCRH,NDUFB1,ECHS1,RHOT2,FH,NDUFS6,COX6A1,ECI1,SLC25A6,ATP5F1D,MRPS11,FDX1,ATP5PF,RHOT1,HSPA9,SUPV3L1,ALDH6A1,NDUFV2,ECH1","PIK3CA (Mutation, COAD)"
"Epithelial mesenchymal transition","Epithelial mesenchymal transition","2.3974321796108957","0.0000000000350566971698365935","0.000000000549221588994106646","121","THBS2,THBS1,POSTN,TIMP3,FN1,LOXL2,FAP,COL12A1,HTRA1,TIMP1,FBLN2,QSOX1,PTX3,MMP2,LAMA3,ECM1,LAMC2,NTM,IGFBP3,IGFBP4,ENO2,PLOD1,CD44,COL11A1,PLOD2,COL1A2,MXRA5,IGFBP2,BGN,COL5A2,COL5A1,NNMT,COL1A1,MMP14,BASP1,COL3A1,TNC,P3H1,FSTL1,FAS,PPIB,LUM,PFN2,MGP,COLGALT1,MFAP5,SERPINH1,LAMA2,SERPINE2,FGF2,VCAN","PIK3CA (Mutation, COAD)"
"Coagulation","Coagulation","2.1855187378814902","0.0000003094402611129392346043","0.000003635923068077035980131","73","THBS1,CLU,TIMP3,FN1,MMP9,HTRA1,C9,TIMP1,C1QA,MMP2,PROS1,CPB2,FGA,ANXA1,PRSS23,CTSB,PLG,KLKB1,F2,F9,C8A,C1R,C8B,C1S,C8G,MMP14,PLEK,CFH,CFD,LGMN,SERPING1,APOA1,PECAM1,SERPINA1,LTA4H","PIK3CA (Mutation, COAD)"
"Fatty acid metabolism","Fatty acid metabolism","-1.9531773646087778","0.0000046185909408479111965440","0.000043414754843970364739294","114","ACSL5,ACSS1,HSPH1,MAOA,MDH2,HMGCS2,HSD17B10,SUCLG1,HSDL2,BPHL,FABP1,SUCLG2,DECR1,SUCLA2,ACOT8,AUH,PDHB,HADH,PDHA1,HADHB,MIX23,CPT2,MCEE,DLD,CPT1A,ETFDH,HSD17B7,ACSM3,BCKDHB,IDH3G,ACAA2,IDH3B,HMGCL,HIBCH,FABP2,DHCR24,ACO2,ACADM,HCCS,CRYZ,CRAT","PIK3CA (Mutation, COAD)"
"Adipogenesis","Adipogenesis","-1.7578022895640009","0.0000902704032035880996488048","0.000707118158428106748959741","131","COQ9,MDH2,AIFM1,SUCLG1,MCCC1,ATP1B3,DECR1,ALDH2,HADH,COQ5,MRPL15,MTCH2,PTCD3,CPT2,DLD,MGST3,TST,CAVIN2,NDUFAB1,UQCRC1,LPCAT3,DLAT,IDH3G,ACAA2,CMPK1,HIBCH,IDH3A,ACO2,ITIH5,CMBL,IMMT,BCL2L13,ACADM,AK2,CYC1,COQ3,CRAT,COX7B,CAVIN1,DGAT1,UQCRQ,ITGA7,MYLK,SORBS1,PRDX3,ETFB,AGPAT3,DBT,GRPEL1","PIK3CA (Mutation, COAD)"
"Allograft rejection","Allograft rejection","1.7921390310657221","0.0007169589907180150744822611","0.004089630090477794875647444","68","ITGB2,GZMA,MMP9,NCF4,TIMP1,ELANE,ITGAL,GALNT1,PTPRC,F2,ICAM1,PRKCB,LYN,AKT1,FAS,STAT1,PTPN6,IL18,TPD52,LCP2,EIF3A,FYB1,WAS,CSK,CFP,CAPG,AARS1,HCLS1","PIK3CA (Mutation, COAD)"
"Heme metabolism","Heme metabolism","-1.7289884650597127","0.0007754853271615161055055343","0.004089630090477794875647444","74","HBD,SELENBP1,SLC4A1,GYPA,EPB42,SPTA1,HTATIP2,SPTB,SNCA,DMTN,ANK1,MGST3,MPP1,GCLC,TOP1,BCAM,HDGF,H1-0,EPB41,UBAC1","PIK3CA (Mutation, COAD)"
"mTORC1 signaling","MTORC1 signaling","1.6420619646843315","0.0007831206556234074486408381","0.004089630090477794875647444","137","P4HA1,ITGB2,ME1,PSAT1,PSMB5,PHGDH,PLOD2,GBE1,SHMT2,ERO1A,CORO1A,IGFBP5,ENO1,SDF2L1,GPI,MTHFD2,G6PD,RPA1,HMGCS1,ATP6V1D,HSP90B1,GAPDH,LGMN,LDHA,PNP,LTA4H,MCM4,MCM2,NIBAN1,SERPINH1,COPS5,HK2,GGA2,CTH,HSPA5,RDH11,CANX,PGK1,CFP,GLRX,SSR1,FGL2,SLC1A5,ASNS,QDPR,M6PR,SLC2A1,ACSL3,MAP2K3","PIK3CA (Mutation, COAD)"
"Hypoxia","Hypoxia","1.6192910040709483","0.0035222699179774524802510882","0.016554668614494026657180115","81","P4HA1,PFKP,KDELR3,P4HA2,IGFBP3,ALDOC,AMPD3,ENO2,PLIN2,GBE1,ANXA2,BGN,ERO1A,COL5A1,ENO1,CP,GPI,GYS1,SAP30,GAPDH,NDRG1,SCARB1,XPNPEP1,LDHA,MIF,TPD52,HK2,HSPA5,PGK1,GLRX,TGFBI,SRPX,NEDD4L,NAGK,HK1,CA12,SLC2A1","PIK3CA (Mutation, COAD)"
"IFN-gamma response","IFN-gamma response","1.5812269560238252","0.0044723818528831227325781583","0.019109267916864250413944148","89","UPP1,PFKP,GZMA,BST2,ICAM1,C1R,C1S,MTHFD2,CFH,FAS,GBP4,SERPING1,PARP14,PNP,STAT1,PTPN6,MX1,STAT2,LCP2,RIPK1,PARP12,OAS3,FGL2,TRAFD1,CASP3,PSME2,CASP1,IRF9,OAS2,PML,ISG20,WARS1,RIGI,IFIT1,UBE2L6,VCAM1,ISG15,NFKB1,TNFAIP2,NAMPT","PIK3CA (Mutation, COAD)"
"Bile acid metabolism","Bile acid metabolism","-1.6994621569666011","0.0052713558261183882450162663","0.019534109466969398066771291","40","ACSL5,AMACR,PRDX5,SULT1B1,CYP27A1,PEX1,GSTK1,DHCR24,IDH2","PIK3CA (Mutation, COAD)"
"Inflammatory response","Inflammatory response","1.7359078528369336","0.0054030515546936632581553894","0.019534109466969398066771291","37","MSR1,CD55,CYBB,BST2,TIMP1,ICAM1,MMP14,LYN,RHOG,LPAR1,IL18,LCP2,P2RX4,PTPRE,VIP,CD48,CD14,ITGA5","PIK3CA (Mutation, COAD)"
"Peroxisome","Peroxisome","-1.5535003157663454","0.0131189832714558047427333420","0.040120836635030091010811759","56","ACSL5,PRDX5,ACOT8,FIS1,HSD11B2,GSTK1,HMGCL,DHCR24,IDH2,UGT2B17,CRAT,MVP,ABCB1,ABCD3,NUDT19,MLYCD","PIK3CA (Mutation, COAD)"
"Angiogenesis","Angiogenesis","1.7202668750450725","0.0134389041147899134659438047","0.040120836635030091010811759","18","POSTN,VTN,TIMP1,COL5A2,COL3A1,FSTL1,APOH,LUM,VCAN,NRP1,LRPAP1","PIK3CA (Mutation, COAD)"
"Reactive oxygen species pathway","Reactive oxygen species pathway","1.6282270186083787","0.0136581571523506691695493132","0.040120836635030091010811759","32","PFKP,MPO,MBP,FTL,MSRA,LSP1,G6PD,MGST1","PIK3CA (Mutation, COAD)"
"MYC targets V2","MYC targets V2","-1.5093078890678684","0.0191234284260198492133575598","0.052870655060172522254902105","45","TBRG4,TFB2M,HSPE1,HSPD1,NDUFAF4,DCTPP1,PRMT3,WDR43,DDX18,GNL3,MPHOSPH10,RRP12,BYSL,UTP20,PUS1,SUPV3L1,GRWD1","PIK3CA (Mutation, COAD)"
"Glycolysis","Glycolysis","1.3542986925270408","0.0275341667979256687903699685","0.071894768861250360481029986","108","P4HA1,ME1,PFKP,KDELR3,QSOX1,SLC16A3,PKM,P4HA2,PYGL,IGFBP3,ENO2,PLOD1,CD44,PLOD2,STMN1,ERO1A,COL5A1,PGAM1,ME2,ENO1,GYS1,G6PD,SAP30,PPP2CB,LDHA,MIF,HK2,VCAN,CTH,PKP2,HSPA5,PGK1,GLRX,TGFBI","PIK3CA (Mutation, COAD)"
"IL-6/JAK2/STAT3 signaling","IL-6/JAK2/STAT3 signaling","1.5321326990110733","0.0371706581864113330682108938","0.091948470250596464614645242","20","PLA2G2A,CD44,GRB2,FAS,STAT1,STAT2,CD14,CBL,IRF9","PIK3CA (Mutation, COAD)"
